"","AGE","CALC_METHODOLOGY","CANCER_SITE","DEATH_CAUSE","DISEASE","FREQ","GESTATION_THRESHOLD","HEALTH_STATUS","MEASURE","OBS_STATUS","OBS_STATUS2","ObsValue","REF_AREA","SEX","SOCIO_ECON_STATUS","TIME_PERIOD","UNIT_MEASURE"
"178","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"6.5","GBR","_T","_Z","2006","PT_POP_AGE"
"179","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"7.1","GBR","F","_Z","2006","PT_POP_AGE"
"180","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"17.6","GBR","F","_Z","2006","PT_POP_AGE"
"181","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"16.9","GBR","_T","_Z","2006","PT_POP_AGE"
"182","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"5.7","GBR","M","_Z","2006","PT_POP_AGE"
"183","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"76.6","GBR","_T","_Z","2006","PT_POP_AGE"
"184","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"77.4","GBR","_T","_Z","2007","PT_POP_AGE"
"185","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"5.8","GBR","M","_Z","2007","PT_POP_AGE"
"186","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"16.4","GBR","_T","_Z","2007","PT_POP_AGE"
"187","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"17.3","GBR","F","_Z","2007","PT_POP_AGE"
"188","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"6.5","GBR","F","_Z","2007","PT_POP_AGE"
"189","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"6.2","GBR","_T","_Z","2007","PT_POP_AGE"
"190","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"78.8","GBR","M","_Z","2007","PT_POP_AGE"
"191","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"76.2","GBR","F","_Z","2007","PT_POP_AGE"
"192","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"15.4","GBR","M","_Z","2007","PT_POP_AGE"
"193","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"14.9","GBR","M","_Z","2008","PT_POP_AGE"
"194","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"78.6","GBR","F","_Z","2008","PT_POP_AGE"
"195","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"79.9","GBR","M","_Z","2008","PT_POP_AGE"
"196","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"5.2","GBR","_T","_Z","2008","PT_POP_AGE"
"197","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"5.1","GBR","F","_Z","2008","PT_POP_AGE"
"198","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"16.3","GBR","F","_Z","2008","PT_POP_AGE"
"199","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"15.6","GBR","_T","_Z","2008","PT_POP_AGE"
"200","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"5.2","GBR","M","_Z","2008","PT_POP_AGE"
"201","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"79.2","GBR","_T","_Z","2008","PT_POP_AGE"
"202","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"78.2","GBR","_T","_Z","2009","PT_POP_AGE"
"203","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"6.2","GBR","M","_Z","2009","PT_POP_AGE"
"204","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"15.9","GBR","_T","_Z","2009","PT_POP_AGE"
"205","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"16.7","GBR","F","_Z","2009","PT_POP_AGE"
"206","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"5.6","GBR","F","_Z","2009","PT_POP_AGE"
"207","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"5.9","GBR","_T","_Z","2009","PT_POP_AGE"
"208","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"78.9","GBR","M","_Z","2009","PT_POP_AGE"
"209","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"77.6","GBR","F","_Z","2009","PT_POP_AGE"
"210","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"14.9","GBR","M","_Z","2009","PT_POP_AGE"
"211","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"13.9","GBR","M","_Z","2010","PT_POP_AGE"
"212","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"78.8","GBR","F","_Z","2010","PT_POP_AGE"
"213","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"80.1","GBR","M","_Z","2010","PT_POP_AGE"
"214","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"5.8","GBR","_T","_Z","2010","PT_POP_AGE"
"215","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"5.7","GBR","F","_Z","2010","PT_POP_AGE"
"216","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"15.6","GBR","F","_Z","2010","PT_POP_AGE"
"217","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"14.8","GBR","_T","_Z","2010","PT_POP_AGE"
"218","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"6","GBR","M","_Z","2010","PT_POP_AGE"
"219","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"79.4","GBR","_T","_Z","2010","PT_POP_AGE"
"220","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"77.5","GBR","_T","_Z","2011","PT_POP_AGE"
"221","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"5.4","GBR","M","_Z","2011","PT_POP_AGE"
"222","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"16.8","GBR","_T","_Z","2011","PT_POP_AGE"
"223","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"17.6","GBR","F","_Z","2011","PT_POP_AGE"
"224","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"5.9","GBR","F","_Z","2011","PT_POP_AGE"
"225","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"5.7","GBR","_T","_Z","2011","PT_POP_AGE"
"226","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"78.6","GBR","M","_Z","2011","PT_POP_AGE"
"227","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"76.5","GBR","F","_Z","2011","PT_POP_AGE"
"228","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"16","GBR","M","_Z","2011","PT_POP_AGE"
"229","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"16","GBR","M","_Z","2012","PT_POP_AGE"
"230","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"73.2","GBR","F","_Z","2012","PT_POP_AGE"
"231","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"76.4","GBR","M","_Z","2012","PT_POP_AGE"
"232","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"8.2","GBR","_T","_Z","2012","PT_POP_AGE"
"233","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"8.7","GBR","F","_Z","2012","PT_POP_AGE"
"234","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"18.1","GBR","F","_Z","2012","PT_POP_AGE"
"235","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"17.1","GBR","_T","_Z","2012","PT_POP_AGE"
"236","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"7.6","GBR","M","_Z","2012","PT_POP_AGE"
"237","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"74.7","GBR","_T","_Z","2012","PT_POP_AGE"
"238","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"73.7","GBR","_T","_Z","2013","PT_POP_AGE"
"239","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"8.6","GBR","M","_Z","2013","PT_POP_AGE"
"240","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"18","GBR","_T","_Z","2013","PT_POP_AGE"
"241","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"18","GBR","F","_Z","2013","PT_POP_AGE"
"242","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"8.1","GBR","F","_Z","2013","PT_POP_AGE"
"243","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"8.4","GBR","_T","_Z","2013","PT_POP_AGE"
"244","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"73.5","GBR","M","_Z","2013","PT_POP_AGE"
"245","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"73.8","GBR","F","_Z","2013","PT_POP_AGE"
"246","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"17.8","GBR","M","_Z","2013","PT_POP_AGE"
"247","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"20.4","GBR","M","_Z","2014","PT_POP_AGE"
"248","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"69.5","GBR","F","_Z","2014","PT_POP_AGE"
"249","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"70.3","GBR","M","_Z","2014","PT_POP_AGE"
"250","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"9.1","GBR","_T","_Z","2014","PT_POP_AGE"
"251","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"8.8","GBR","F","_Z","2014","PT_POP_AGE"
"252","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"21.6","GBR","F","_Z","2014","PT_POP_AGE"
"253","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"21.1","GBR","_T","_Z","2014","PT_POP_AGE"
"254","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"9.3","GBR","M","_Z","2014","PT_POP_AGE"
"255","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"69.9","GBR","_T","_Z","2014","PT_POP_AGE"
"256","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"69.8","GBR","_T","_Z","2015","PT_POP_AGE"
"257","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"8.5","GBR","M","_Z","2015","PT_POP_AGE"
"258","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"21.6","GBR","_T","_Z","2015","PT_POP_AGE"
"259","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"21.5","GBR","F","_Z","2015","PT_POP_AGE"
"260","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"8.8","GBR","F","_Z","2015","PT_POP_AGE"
"261","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"8.7","GBR","_T","_Z","2015","PT_POP_AGE"
"262","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"69.8","GBR","M","_Z","2015","PT_POP_AGE"
"263","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"69.8","GBR","F","_Z","2015","PT_POP_AGE"
"264","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"21.7","GBR","M","_Z","2015","PT_POP_AGE"
"265","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"22.5","GBR","M","_Z","2016","PT_POP_AGE"
"266","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"68.9","GBR","F","_Z","2016","PT_POP_AGE"
"267","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"69","GBR","M","_Z","2016","PT_POP_AGE"
"268","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"8.9","GBR","_T","_Z","2016","PT_POP_AGE"
"269","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"9.2","GBR","F","_Z","2016","PT_POP_AGE"
"270","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"21.9","GBR","F","_Z","2016","PT_POP_AGE"
"271","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"22.2","GBR","_T","_Z","2016","PT_POP_AGE"
"272","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"8.5","GBR","M","_Z","2016","PT_POP_AGE"
"273","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"69","GBR","_T","_Z","2016","PT_POP_AGE"
"274","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"74.8","GBR","_T","_Z","2017","PT_POP_AGE"
"275","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"6.5","GBR","M","_Z","2017","PT_POP_AGE"
"276","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"18.1","GBR","_T","_Z","2017","PT_POP_AGE"
"277","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"18.9","GBR","F","_Z","2017","PT_POP_AGE"
"278","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"7.7","GBR","F","_Z","2017","PT_POP_AGE"
"279","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"7.1","GBR","_T","_Z","2017","PT_POP_AGE"
"280","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"76.3","GBR","M","_Z","2017","PT_POP_AGE"
"281","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"73.4","GBR","F","_Z","2017","PT_POP_AGE"
"282","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"17.3","GBR","M","_Z","2017","PT_POP_AGE"
"283","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"19","GBR","M","_Z","2018","PT_POP_AGE"
"284","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"72.4","GBR","F","_Z","2018","PT_POP_AGE"
"285","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"74","GBR","M","_Z","2018","PT_POP_AGE"
"286","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"7.5","GBR","_T","_Z","2018","PT_POP_AGE"
"287","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"7.9","GBR","F","_Z","2018","PT_POP_AGE"
"288","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"19.7","GBR","F","_Z","2018","PT_POP_AGE"
"289","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","F","PHS",NA,NA,"19.4","GBR","_T","_Z","2018","PT_POP_AGE"
"290","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","B","PHS",NA,NA,"7","GBR","M","_Z","2018","PT_POP_AGE"
"291","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"73.2","GBR","_T","_Z","2018","PT_POP_AGE"
"292","Y25T44","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"92.3","CHE","M","_Z","2002","PT_POP_AGE"
"293","Y15T24","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"92.7","CHE","M","_Z","2002","PT_POP_AGE"
"294","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"85.7","CHE","M","_Z","2002","PT_POP_AGE"
"295","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"76.6","CHE","M","_Z","2002","PT_POP_AGE"
"296","Y25T44","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"89.7","CHE","M","_Z","2008","PT_POP_AGE"
"297","Y15T24","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"92.8","CHE","M","_Z","2008","PT_POP_AGE"
"298","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"79.9","CHE","M","_Z","2008","PT_POP_AGE"
"299","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"68.7","CHE","M","_Z","2008","PT_POP_AGE"
"300","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"69.9","CHE","M","_Z","2009","PT_POP_AGE"
"301","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"80.2","CHE","M","_Z","2009","PT_POP_AGE"
"302","Y15T24","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"93","CHE","M","_Z","2009","PT_POP_AGE"
"303","Y25T44","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"89.8","CHE","M","_Z","2009","PT_POP_AGE"
"304","Y25T44","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"90.8","CHE","M","_Z","2010","PT_POP_AGE"
"305","Y15T24","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"96.1","CHE","M","_Z","2010","PT_POP_AGE"
"306","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"80.3","CHE","M","_Z","2010","PT_POP_AGE"
"307","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"69.2","CHE","M","_Z","2010","PT_POP_AGE"
"308","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"69.4","CHE","M","_Z","2011","PT_POP_AGE"
"309","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"81.1","CHE","M","_Z","2011","PT_POP_AGE"
"310","Y15T24","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"94.3","CHE","M","_Z","2011","PT_POP_AGE"
"311","Y25T44","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"90.3","CHE","M","_Z","2011","PT_POP_AGE"
"312","Y25T44","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"90.5","CHE","M","_Z","2012","PT_POP_AGE"
"313","Y15T24","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"95.4","CHE","M","_Z","2012","PT_POP_AGE"
"314","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"80.6","CHE","M","_Z","2012","PT_POP_AGE"
"315","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"69","CHE","M","_Z","2012","PT_POP_AGE"
"316","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"71.4","CHE","M","_Z","2013","PT_POP_AGE"
"317","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"79.9","CHE","M","_Z","2013","PT_POP_AGE"
"318","Y15T24","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"93.1","CHE","M","_Z","2013","PT_POP_AGE"
"319","Y25T44","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"89","CHE","M","_Z","2013","PT_POP_AGE"
"320","Y25T44","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"87.8","CHE","M","_Z","2014","PT_POP_AGE"
"321","Y15T24","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"89.8","CHE","M","_Z","2014","PT_POP_AGE"
"322","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"78.8","CHE","M","_Z","2014","PT_POP_AGE"
"323","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"66.1","CHE","M","_Z","2014","PT_POP_AGE"
"324","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"66.2","CHE","M","_Z","2015","PT_POP_AGE"
"325","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"79.5","CHE","M","_Z","2015","PT_POP_AGE"
"326","Y15T24","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"93.8","CHE","M","_Z","2015","PT_POP_AGE"
"327","Y25T44","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"89.2","CHE","M","_Z","2015","PT_POP_AGE"
"328","Y15T24","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"93.2","CHE","M","_Z","2016","PT_POP_AGE"
"329","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"74.7","CHE","M","_Z","2016","PT_POP_AGE"
"330","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"67","CHE","M","_Z","2016","PT_POP_AGE"
"331","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"67.8","CHE","M","_Z","2017","PT_POP_AGE"
"332","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"76.9","CHE","M","_Z","2017","PT_POP_AGE"
"333","Y15T24","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"95.1","CHE","M","_Z","2017","PT_POP_AGE"
"334","Y15T24","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"96.2","CHE","M","_Z","2018","PT_POP_AGE"
"335","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"77.7","CHE","M","_Z","2018","PT_POP_AGE"
"336","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"70.5","CHE","M","_Z","2018","PT_POP_AGE"
"337","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"69.9","CHE","M","_Z","2019","PT_POP_AGE"
"338","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"78","CHE","M","_Z","2019","PT_POP_AGE"
"339","Y15T24","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"95.5","CHE","M","_Z","2019","PT_POP_AGE"
"340","Y15T24","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"94.5","CHE","M","_Z","2020","PT_POP_AGE"
"341","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"81.6","CHE","M","_Z","2020","PT_POP_AGE"
"342","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"72.1","CHE","M","_Z","2020","PT_POP_AGE"
"343","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"72","CHE","M","_Z","2021","PT_POP_AGE"
"344","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"78.8","CHE","M","_Z","2021","PT_POP_AGE"
"345","Y15T24","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"93","CHE","M","_Z","2021","PT_POP_AGE"
"346","Y15T24","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"94.2","CHE","M","_Z","2022","PT_POP_AGE"
"347","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"78.8","CHE","M","_Z","2022","PT_POP_AGE"
"348","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"69.6","CHE","M","_Z","2022","PT_POP_AGE"
"349","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"73.7","CHE","_T","_Z","2002","PT_POP_AGE"
"350","Y15T24","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"92.9","CHE","_T","_Z","2002","PT_POP_AGE"
"351","Y25T44","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"90.6","CHE","_T","_Z","2002","PT_POP_AGE"
"352","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"84.2","CHE","_T","_Z","2002","PT_POP_AGE"
"353","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"64.1","CHE","_T","_Z","2008","PT_POP_AGE"
"354","Y25T44","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"89.4","CHE","_T","_Z","2008","PT_POP_AGE"
"355","Y15T24","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"92.8","CHE","_T","_Z","2008","PT_POP_AGE"
"356","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"77.7","CHE","_T","_Z","2008","PT_POP_AGE"
"357","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"77.8","CHE","_T","_Z","2009","PT_POP_AGE"
"358","Y15T24","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"90.7","CHE","_T","_Z","2009","PT_POP_AGE"
"359","Y25T44","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"88.6","CHE","_T","_Z","2009","PT_POP_AGE"
"360","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"66.3","CHE","_T","_Z","2009","PT_POP_AGE"
"361","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"64.7","CHE","_T","_Z","2010","PT_POP_AGE"
"362","Y25T44","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"90","CHE","_T","_Z","2010","PT_POP_AGE"
