"","AGE","CALC_METHODOLOGY","CANCER_SITE","DEATH_CAUSE","DISEASE","FREQ","GESTATION_THRESHOLD","HEALTH_STATUS","MEASURE","OBS_STATUS","OBS_STATUS2","ObsValue","REF_AREA","SEX","SOCIO_ECON_STATUS","TIME_PERIOD","UNIT_MEASURE"
"2897","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.1","CZE","_T","_Z","2018","Y"
"2898","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.3","CZE","_T","_Z","2019","Y"
"2899","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.2","CZE","_T","_Z","2021","Y"
"2900","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79","CZE","_T","_Z","2022","Y"
"2901","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76.9","DNK","_T","_Z","2000","Y"
"2902","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77","DNK","_T","_Z","2001","Y"
"2903","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.1","DNK","_T","_Z","2002","Y"
"2904","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.4","DNK","_T","_Z","2003","Y"
"2905","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.8","DNK","_T","_Z","2004","Y"
"2906","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.3","DNK","_T","_Z","2005","Y"
"2907","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.4","DNK","_T","_Z","2006","Y"
"2908","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.4","DNK","_T","_Z","2007","Y"
"2909","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.8","DNK","_T","_Z","2008","Y"
"2910","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79","DNK","_T","_Z","2009","Y"
"2911","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.3","DNK","_T","_Z","2010","Y"
"2912","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.9","DNK","_T","_Z","2011","Y"
"2913","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.2","DNK","_T","_Z","2012","Y"
"2914","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.4","DNK","_T","_Z","2013","Y"
"2915","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.7","DNK","_T","_Z","2014","Y"
"2916","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.8","DNK","_T","_Z","2015","Y"
"2917","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.9","DNK","_T","_Z","2016","Y"
"2918","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.1","DNK","_T","_Z","2017","Y"
"2919","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81","DNK","_T","_Z","2018","Y"
"2920","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.5","DNK","_T","_Z","2019","Y"
"2921","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.6","DNK","_T","_Z","2020","Y"
"2922","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.5","DNK","_T","_Z","2021","Y"
"2923","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.3","DNK","_T","_Z","2022","Y"
"2924","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"71.1","EST","_T","_Z","2000","Y"
"2925","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"70.9","EST","_T","_Z","2001","Y"
"2926","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"71.4","EST","_T","_Z","2002","Y"
"2927","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"71.9","EST","_T","_Z","2003","Y"
"2928","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"72.4","EST","_T","_Z","2004","Y"
"2929","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"73","EST","_T","_Z","2005","Y"
"2930","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"73.2","EST","_T","_Z","2006","Y"
"2931","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"73.2","EST","_T","_Z","2007","Y"
"2932","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.4","EST","_T","_Z","2008","Y"
"2933","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"75.3","EST","_T","_Z","2009","Y"
"2934","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76","EST","_T","_Z","2010","Y"
"2935","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76.6","EST","_T","_Z","2011","Y"
"2936","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76.7","EST","_T","_Z","2012","Y"
"2937","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.5","EST","_T","_Z","2013","Y"
"2938","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.4","EST","_T","_Z","2014","Y"
"2939","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78","EST","_T","_Z","2015","Y"
"2940","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78","EST","_T","_Z","2016","Y"
"2941","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.4","EST","_T","_Z","2017","Y"
"2942","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.5","EST","_T","_Z","2018","Y"
"2943","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79","EST","_T","_Z","2019","Y"
"2944","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.9","EST","_T","_Z","2020","Y"
"2945","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.2","EST","_T","_Z","2021","Y"
"2946","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.1","EST","_T","_Z","2022","Y"
"2947","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.8","FIN","_T","_Z","2000","Y"
"2948","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.2","FIN","_T","_Z","2001","Y"
"2949","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.3","FIN","_T","_Z","2002","Y"
"2950","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.6","FIN","_T","_Z","2003","Y"
"2951","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79","FIN","_T","_Z","2004","Y"
"2952","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.1","FIN","_T","_Z","2005","Y"
"2953","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.5","FIN","_T","_Z","2006","Y"
"2954","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.6","FIN","_T","_Z","2007","Y"
"2955","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.9","FIN","_T","_Z","2008","Y"
"2956","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.1","FIN","_T","_Z","2009","Y"
"2957","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.2","FIN","_T","_Z","2010","Y"
"2958","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.6","FIN","_T","_Z","2011","Y"
"2959","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.7","FIN","_T","_Z","2012","Y"
"2960","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.1","FIN","_T","_Z","2013","Y"
"2961","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.3","FIN","_T","_Z","2014","Y"
"2962","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.6","FIN","_T","_Z","2015","Y"
"2963","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.5","FIN","_T","_Z","2016","Y"
"2964","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.7","FIN","_T","_Z","2017","Y"
"2965","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.8","FIN","_T","_Z","2018","Y"
"2966","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.1","FIN","_T","_Z","2019","Y"
"2967","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82","FIN","_T","_Z","2020","Y"
"2968","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.9","FIN","_T","_Z","2021","Y"
"2969","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.2","FIN","_T","_Z","2022","Y"
"2970","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.2","FRA","_T","_Z","2000","Y"
"2971","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.3","FRA","_T","_Z","2001","Y"
"2972","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.4","FRA","_T","_Z","2002","Y"
"2973","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.3","FRA","_T","_Z","2003","Y"
"2974","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.3","FRA","_T","_Z","2004","Y"
"2975","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.3","FRA","_T","_Z","2005","Y"
"2976","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.9","FRA","_T","_Z","2006","Y"
"2977","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.3","FRA","_T","_Z","2007","Y"
"2978","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.4","FRA","_T","_Z","2008","Y"
"2979","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.5","FRA","_T","_Z","2009","Y"
"2980","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.8","FRA","_T","_Z","2010","Y"
"2981","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.3","FRA","_T","_Z","2011","Y"
"2982","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.1","FRA","_T","_Z","2012","Y"
"2983","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.4","FRA","_T","_Z","2013","Y"
"2984","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.9","FRA","_T","_Z","2014","Y"
"2985","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.4","FRA","_T","_Z","2015","Y"
"2986","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.7","FRA","_T","_Z","2016","Y"
"2987","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.7","FRA","_T","_Z","2017","Y"
"2988","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.8","FRA","_T","_Z","2018","Y"
"2989","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83","FRA","_T","_Z","2019","Y"
"2990","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.3","FRA","_T","_Z","2020","Y"
"2991","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.4","FRA","_T","_Z","2021","Y"
"2992","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.3","FRA","_T","_Z","2022","Y"
"2993","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.3","DEU","_T","_Z","2000","Y"
"2994","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.6","DEU","_T","_Z","2001","Y"
"2995","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.6","DEU","_T","_Z","2002","Y"
"2996","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.6","DEU","_T","_Z","2003","Y"
"2997","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.3","DEU","_T","_Z","2004","Y"
"2998","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.4","DEU","_T","_Z","2005","Y"
"2999","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.9","DEU","_T","_Z","2006","Y"
"3000","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.1","DEU","_T","_Z","2007","Y"
"3001","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.2","DEU","_T","_Z","2008","Y"
"3002","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.3","DEU","_T","_Z","2009","Y"
"3003","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.5","DEU","_T","_Z","2010","Y"
"3004","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.6","DEU","_T","_Z","2011","Y"
"3005","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.7","DEU","_T","_Z","2012","Y"
"3006","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.6","DEU","_T","_Z","2013","Y"
"3007","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.2","DEU","_T","_Z","2014","Y"
"3008","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.7","DEU","_T","_Z","2015","Y"
"3009","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81","DEU","_T","_Z","2016","Y"
"3010","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.1","DEU","_T","_Z","2017","Y"
"3011","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81","DEU","_T","_Z","2018","Y"
"3012","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.3","DEU","_T","_Z","2019","Y"
"3013","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.1","DEU","_T","_Z","2020","Y"
"3014","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.8","DEU","_T","_Z","2021","Y"
"3015","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.7","DEU","_T","_Z","2022","Y"
"3016","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.6","GRC","_T","_Z","2000","Y"
"3017","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.1","GRC","_T","_Z","2001","Y"
"3018","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.2","GRC","_T","_Z","2002","Y"
"3019","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.3","GRC","_T","_Z","2003","Y"
"3020","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.4","GRC","_T","_Z","2004","Y"
"3021","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.6","GRC","_T","_Z","2005","Y"
"3022","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.9","GRC","_T","_Z","2006","Y"
"3023","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.7","GRC","_T","_Z","2007","Y"
"3024","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.2","GRC","_T","_Z","2008","Y"
"3025","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.4","GRC","_T","_Z","2009","Y"
"3026","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.6","GRC","_T","_Z","2010","Y"
"3027","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.8","GRC","_T","_Z","2011","Y"
"3028","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.7","GRC","_T","_Z","2012","Y"
"3029","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.4","GRC","_T","_Z","2013","Y"
"3030","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.5","GRC","_T","_Z","2014","Y"
"3031","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.1","GRC","_T","_Z","2015","Y"
"3032","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.5","GRC","_T","_Z","2016","Y"
"3033","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.4","GRC","_T","_Z","2017","Y"
"3034","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.9","GRC","_T","_Z","2018","Y"
"3035","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.7","GRC","_T","_Z","2019","Y"
"3036","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.4","GRC","_T","_Z","2020","Y"
"3037","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.2","GRC","_T","_Z","2021","Y"
"3038","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.8","GRC","_T","_Z","2022","Y"
"3039","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"71.9","HUN","_T","_Z","2000","Y"
"3040","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"72.5","HUN","_T","_Z","2001","Y"
"3041","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"72.6","HUN","_T","_Z","2002","Y"
"3042","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"72.6","HUN","_T","_Z","2003","Y"
"3043","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"73","HUN","_T","_Z","2004","Y"
"3044","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"73","HUN","_T","_Z","2005","Y"
"3045","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"73.5","HUN","_T","_Z","2006","Y"
"3046","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"73.6","HUN","_T","_Z","2007","Y"
"3047","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.2","HUN","_T","_Z","2008","Y"
"3048","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.4","HUN","_T","_Z","2009","Y"
"3049","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.7","HUN","_T","_Z","2010","Y"
"3050","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"75.1","HUN","_T","_Z","2011","Y"
"3051","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"75.3","HUN","_T","_Z","2012","Y"
"3052","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"75.8","HUN","_T","_Z","2013","Y"
"3053","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76","HUN","_T","_Z","2014","Y"
"3054","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"75.7","HUN","_T","_Z","2015","Y"
"3055","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76.2","HUN","_T","_Z","2016","Y"
"3056","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76","HUN","_T","_Z","2017","Y"
"3057","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76.2","HUN","_T","_Z","2018","Y"
"3058","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76.5","HUN","_T","_Z","2019","Y"
"3059","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76","HUN","_T","_Z","2022","Y"
"3060","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.7","ISL","_T","_Z","2000","Y"
"3061","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.7","ISL","_T","_Z","2001","Y"
"3062","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.6","ISL","_T","_Z","2002","Y"
"3063","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81","ISL","_T","_Z","2003","Y"
"3064","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.1","ISL","_T","_Z","2004","Y"
"3065","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.5","ISL","_T","_Z","2005","Y"
"3066","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.2","ISL","_T","_Z","2006","Y"
"3067","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.5","ISL","_T","_Z","2007","Y"
"3068","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.6","ISL","_T","_Z","2008","Y"
"3069","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.8","ISL","_T","_Z","2009","Y"
"3070","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.9","ISL","_T","_Z","2010","Y"
"3071","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.4","ISL","_T","_Z","2011","Y"
"3072","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83","ISL","_T","_Z","2012","Y"
"3073","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.1","ISL","_T","_Z","2013","Y"
"3074","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.9","ISL","_T","_Z","2014","Y"
"3075","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.5","ISL","_T","_Z","2015","Y"
"3076","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.2","ISL","_T","_Z","2016","Y"
"3077","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.6","ISL","_T","_Z","2017","Y"
"3078","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.9","ISL","_T","_Z","2018","Y"
"3079","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.2","ISL","_T","_Z","2019","Y"
"3080","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.1","ISL","_T","_Z","2020","Y"
"3081","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.2","ISL","_T","_Z","2021","Y"
"3082","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.1","ISL","_T","_Z","2022","Y"
"3083","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76.6","IRL","_T","_Z","2000","Y"
"3084","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.2","IRL","_T","_Z","2001","Y"
"3085","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.7","IRL","_T","_Z","2002","Y"
"3086","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.2","IRL","_T","_Z","2003","Y"
"3087","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.6","IRL","_T","_Z","2004","Y"
"3088","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79","IRL","_T","_Z","2005","Y"
"3089","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.3","IRL","_T","_Z","2006","Y"
"3090","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.7","IRL","_T","_Z","2007","Y"
"3091","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.2","IRL","_T","_Z","2008","Y"
"3092","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.2","IRL","_T","_Z","2009","Y"
"3093","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.8","IRL","_T","_Z","2010","Y"
"3094","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.9","IRL","_T","_Z","2011","Y"
"3095","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.9","IRL","_T","_Z","2012","Y"
"3096","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81","IRL","_T","_Z","2013","Y"
"3097","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.4","IRL","_T","_Z","2014","Y"
